fileID,instrumentSetting,playStyle,midi,string,fret,fxGroup,fxType,fxSetting,fileTag
G73-67508-2223-24631,7,3,67,5,08,2,22,3,24631
G73-68509-2223-24632,7,3,68,5,09,2,22,3,24632
G73-69510-2223-24633,7,3,69,5,10,2,22,3,24633
G73-70511-2223-24634,7,3,70,5,11,2,22,3,24634
G73-71512-2223-24635,7,3,71,5,12,2,22,3,24635
G73-64600-2223-24636,7,3,64,6,00,2,22,3,24636
G73-65601-2223-24637,7,3,65,6,01,2,22,3,24637
G73-66602-2223-24638,7,3,66,6,02,2,22,3,24638
G73-67603-2223-24639,7,3,67,6,03,2,22,3,24639
G73-68604-2223-24640,7,3,68,6,04,2,22,3,24640
G73-69605-2223-24641,7,3,69,6,05,2,22,3,24641
G73-70606-2223-24642,7,3,70,6,06,2,22,3,24642
G73-71607-2223-24643,7,3,71,6,07,2,22,3,24643
G73-72608-2223-24644,7,3,72,6,08,2,22,3,24644
G73-73609-2223-24645,7,3,73,6,09,2,22,3,24645
G73-74610-2223-24646,7,3,74,6,10,2,22,3,24646
G73-75611-2223-24647,7,3,75,6,11,2,22,3,24647
G73-76612-2223-24648,7,3,76,6,12,2,22,3,24648
G81-40100-2221-23401,8,1,40,1,00,2,22,1,23401
G81-41101-2221-23402,8,1,41,1,01,2,22,1,23402
G81-42102-2221-23403,8,1,42,1,02,2,22,1,23403
G81-43103-2221-23404,8,1,43,1,03,2,22,1,23404
G81-44104-2221-23405,8,1,44,1,04,2,22,1,23405
G81-45105-2221-23406,8,1,45,1,05,2,22,1,23406
G81-46106-2221-23407,8,1,46,1,06,2,22,1,23407
G81-47107-2221-23408,8,1,47,1,07,2,22,1,23408
G81-48108-2221-23409,8,1,48,1,08,2,22,1,23409
G81-49109-2221-23410,8,1,49,1,09,2,22,1,23410
G81-50110-2221-23411,8,1,50,1,10,2,22,1,23411
G81-51111-2221-23412,8,1,51,1,11,2,22,1,23412
G81-52112-2221-23413,8,1,52,1,12,2,22,1,23413
G81-45200-2221-23414,8,1,45,2,00,2,22,1,23414
G81-46201-2221-23415,8,1,46,2,01,2,22,1,23415
G81-47202-2221-23416,8,1,47,2,02,2,22,1,23416
G81-48203-2221-23417,8,1,48,2,03,2,22,1,23417
G81-49204-2221-23418,8,1,49,2,04,2,22,1,23418
G81-50205-2221-23419,8,1,50,2,05,2,22,1,23419
G81-51206-2221-23420,8,1,51,2,06,2,22,1,23420
G81-52207-2221-23421,8,1,52,2,07,2,22,1,23421
G81-53208-2221-23422,8,1,53,2,08,2,22,1,23422
G81-54209-2221-23423,8,1,54,2,09,2,22,1,23423
G81-55210-2221-23424,8,1,55,2,10,2,22,1,23424
G81-56211-2221-23425,8,1,56,2,11,2,22,1,23425
G81-57212-2221-23426,8,1,57,2,12,2,22,1,23426
G81-50300-2221-23427,8,1,50,3,00,2,22,1,23427
G81-51301-2221-23428,8,1,51,3,01,2,22,1,23428
G81-52302-2221-23429,8,1,52,3,02,2,22,1,23429
G81-53303-2221-23430,8,1,53,3,03,2,22,1,23430
G81-54304-2221-23431,8,1,54,3,04,2,22,1,23431
G81-55305-2221-23432,8,1,55,3,05,2,22,1,23432
G81-56306-2221-23433,8,1,56,3,06,2,22,1,23433
G81-57307-2221-23434,8,1,57,3,07,2,22,1,23434
G81-58308-2221-23435,8,1,58,3,08,2,22,1,23435
G81-59309-2221-23436,8,1,59,3,09,2,22,1,23436
G81-60310-2221-23437,8,1,60,3,10,2,22,1,23437
G81-61311-2221-23438,8,1,61,3,11,2,22,1,23438
G81-62312-2221-23439,8,1,62,3,12,2,22,1,23439
G81-55400-2221-23440,8,1,55,4,00,2,22,1,23440
G81-56401-2221-23441,8,1,56,4,01,2,22,1,23441
G81-57402-2221-23442,8,1,57,4,02,2,22,1,23442
G81-58403-2221-23443,8,1,58,4,03,2,22,1,23443
G81-59404-2221-23444,8,1,59,4,04,2,22,1,23444
G81-60405-2221-23445,8,1,60,4,05,2,22,1,23445
G81-61406-2221-23446,8,1,61,4,06,2,22,1,23446
G81-62407-2221-23447,8,1,62,4,07,2,22,1,23447
G81-63408-2221-23448,8,1,63,4,08,2,22,1,23448
G81-64409-2221-23449,8,1,64,4,09,2,22,1,23449
G81-65410-2221-23450,8,1,65,4,10,2,22,1,23450
G81-66411-2221-23451,8,1,66,4,11,2,22,1,23451
G81-67412-2221-23452,8,1,67,4,12,2,22,1,23452
G81-59500-2221-23453,8,1,59,5,00,2,22,1,23453
G81-60501-2221-23454,8,1,60,5,01,2,22,1,23454
G81-61502-2221-23455,8,1,61,5,02,2,22,1,23455
G81-62503-2221-23456,8,1,62,5,03,2,22,1,23456
G81-63504-2221-23457,8,1,63,5,04,2,22,1,23457
G81-64505-2221-23458,8,1,64,5,05,2,22,1,23458
G81-65506-2221-23459,8,1,65,5,06,2,22,1,23459
G81-66507-2221-23460,8,1,66,5,07,2,22,1,23460
G81-67508-2221-23461,8,1,67,5,08,2,22,1,23461
G81-68509-2221-23462,8,1,68,5,09,2,22,1,23462
G81-69510-2221-23463,8,1,69,5,10,2,22,1,23463
G81-70511-2221-23464,8,1,70,5,11,2,22,1,23464
G81-71512-2221-23465,8,1,71,5,12,2,22,1,23465
G81-64600-2221-23466,8,1,64,6,00,2,22,1,23466
G81-65601-2221-23467,8,1,65,6,01,2,22,1,23467
G81-66602-2221-23468,8,1,66,6,02,2,22,1,23468
G81-67603-2221-23469,8,1,67,6,03,2,22,1,23469
G81-68604-2221-23470,8,1,68,6,04,2,22,1,23470
G81-69605-2221-23471,8,1,69,6,05,2,22,1,23471
G81-70606-2221-23472,8,1,70,6,06,2,22,1,23472
G81-71607-2221-23473,8,1,71,6,07,2,22,1,23473
G81-72608-2221-23474,8,1,72,6,08,2,22,1,23474
G81-73609-2221-23475,8,1,73,6,09,2,22,1,23475
G81-74610-2221-23476,8,1,74,6,10,2,22,1,23476
G81-75611-2221-23477,8,1,75,6,11,2,22,1,23477
G81-76612-2221-23478,8,1,76,6,12,2,22,1,23478
G81-40100-2222-24025,8,1,40,1,00,2,22,2,24025
G81-41101-2222-24026,8,1,41,1,01,2,22,2,24026
G81-42102-2222-24027,8,1,42,1,02,2,22,2,24027
G81-43103-2222-24028,8,1,43,1,03,2,22,2,24028
G81-44104-2222-24029,8,1,44,1,04,2,22,2,24029
G81-45105-2222-24030,8,1,45,1,05,2,22,2,24030
G81-46106-2222-24031,8,1,46,1,06,2,22,2,24031
G81-47107-2222-24032,8,1,47,1,07,2,22,2,24032
G81-48108-2222-24033,8,1,48,1,08,2,22,2,24033
G81-49109-2222-24034,8,1,49,1,09,2,22,2,24034
G81-50110-2222-24035,8,1,50,1,10,2,22,2,24035
G81-51111-2222-24036,8,1,51,1,11,2,22,2,24036
G81-52112-2222-24037,8,1,52,1,12,2,22,2,24037
G81-45200-2222-24038,8,1,45,2,00,2,22,2,24038
G81-46201-2222-24039,8,1,46,2,01,2,22,2,24039
G81-47202-2222-24040,8,1,47,2,02,2,22,2,24040
G81-48203-2222-24041,8,1,48,2,03,2,22,2,24041
G81-49204-2222-24042,8,1,49,2,04,2,22,2,24042
G81-50205-2222-24043,8,1,50,2,05,2,22,2,24043
G81-51206-2222-24044,8,1,51,2,06,2,22,2,24044
G81-52207-2222-24045,8,1,52,2,07,2,22,2,24045
G81-53208-2222-24046,8,1,53,2,08,2,22,2,24046
G81-54209-2222-24047,8,1,54,2,09,2,22,2,24047
G81-55210-2222-24048,8,1,55,2,10,2,22,2,24048
G81-56211-2222-24049,8,1,56,2,11,2,22,2,24049
G81-57212-2222-24050,8,1,57,2,12,2,22,2,24050
G81-50300-2222-24051,8,1,50,3,00,2,22,2,24051
G81-51301-2222-24052,8,1,51,3,01,2,22,2,24052
G81-52302-2222-24053,8,1,52,3,02,2,22,2,24053
G81-53303-2222-24054,8,1,53,3,03,2,22,2,24054
G81-54304-2222-24055,8,1,54,3,04,2,22,2,24055
G81-55305-2222-24056,8,1,55,3,05,2,22,2,24056
G81-56306-2222-24057,8,1,56,3,06,2,22,2,24057
G81-57307-2222-24058,8,1,57,3,07,2,22,2,24058
G81-58308-2222-24059,8,1,58,3,08,2,22,2,24059
G81-59309-2222-24060,8,1,59,3,09,2,22,2,24060
G81-60310-2222-24061,8,1,60,3,10,2,22,2,24061
G81-61311-2222-24062,8,1,61,3,11,2,22,2,24062
G81-62312-2222-24063,8,1,62,3,12,2,22,2,24063
G81-55400-2222-24064,8,1,55,4,00,2,22,2,24064
G81-56401-2222-24065,8,1,56,4,01,2,22,2,24065
G81-57402-2222-24066,8,1,57,4,02,2,22,2,24066
G81-58403-2222-24067,8,1,58,4,03,2,22,2,24067
G81-59404-2222-24068,8,1,59,4,04,2,22,2,24068
G81-60405-2222-24069,8,1,60,4,05,2,22,2,24069
G81-61406-2222-24070,8,1,61,4,06,2,22,2,24070
G81-62407-2222-24071,8,1,62,4,07,2,22,2,24071
G81-63408-2222-24072,8,1,63,4,08,2,22,2,24072
G81-64409-2222-24073,8,1,64,4,09,2,22,2,24073
G81-65410-2222-24074,8,1,65,4,10,2,22,2,24074
G81-66411-2222-24075,8,1,66,4,11,2,22,2,24075
G81-67412-2222-24076,8,1,67,4,12,2,22,2,24076
G81-59500-2222-24077,8,1,59,5,00,2,22,2,24077
G81-60501-2222-24078,8,1,60,5,01,2,22,2,24078
G81-61502-2222-24079,8,1,61,5,02,2,22,2,24079
G81-62503-2222-24080,8,1,62,5,03,2,22,2,24080
G81-63504-2222-24081,8,1,63,5,04,2,22,2,24081
G81-64505-2222-24082,8,1,64,5,05,2,22,2,24082
G81-65506-2222-24083,8,1,65,5,06,2,22,2,24083
G81-66507-2222-24084,8,1,66,5,07,2,22,2,24084
G81-67508-2222-24085,8,1,67,5,08,2,22,2,24085
G81-68509-2222-24086,8,1,68,5,09,2,22,2,24086
G81-69510-2222-24087,8,1,69,5,10,2,22,2,24087
G81-70511-2222-24088,8,1,70,5,11,2,22,2,24088
G81-71512-2222-24089,8,1,71,5,12,2,22,2,24089
G81-64600-2222-24090,8,1,64,6,00,2,22,2,24090
G81-65601-2222-24091,8,1,65,6,01,2,22,2,24091
G81-66602-2222-24092,8,1,66,6,02,2,22,2,24092
G81-67603-2222-24093,8,1,67,6,03,2,22,2,24093
G81-68604-2222-24094,8,1,68,6,04,2,22,2,24094
G81-69605-2222-24095,8,1,69,6,05,2,22,2,24095
G81-70606-2222-24096,8,1,70,6,06,2,22,2,24096
G81-71607-2222-24097,8,1,71,6,07,2,22,2,24097
G81-72608-2222-24098,8,1,72,6,08,2,22,2,24098
G81-73609-2222-24099,8,1,73,6,09,2,22,2,24099
G81-74610-2222-24100,8,1,74,6,10,2,22,2,24100
G81-75611-2222-24101,8,1,75,6,11,2,22,2,24101
G81-76612-2222-24102,8,1,76,6,12,2,22,2,24102
G81-40100-2223-24649,8,1,40,1,00,2,22,3,24649
G81-41101-2223-24650,8,1,41,1,01,2,22,3,24650
G81-42102-2223-24651,8,1,42,1,02,2,22,3,24651
G81-43103-2223-24652,8,1,43,1,03,2,22,3,24652
G81-44104-2223-24653,8,1,44,1,04,2,22,3,24653
G81-45105-2223-24654,8,1,45,1,05,2,22,3,24654
G81-46106-2223-24655,8,1,46,1,06,2,22,3,24655
G81-47107-2223-24656,8,1,47,1,07,2,22,3,24656
G81-48108-2223-24657,8,1,48,1,08,2,22,3,24657
G81-49109-2223-24658,8,1,49,1,09,2,22,3,24658
G81-50110-2223-24659,8,1,50,1,10,2,22,3,24659
G81-51111-2223-24660,8,1,51,1,11,2,22,3,24660
G81-52112-2223-24661,8,1,52,1,12,2,22,3,24661
G81-45200-2223-24662,8,1,45,2,00,2,22,3,24662
G81-46201-2223-24663,8,1,46,2,01,2,22,3,24663
G81-47202-2223-24664,8,1,47,2,02,2,22,3,24664
G81-48203-2223-24665,8,1,48,2,03,2,22,3,24665
G81-49204-2223-24666,8,1,49,2,04,2,22,3,24666
G81-50205-2223-24667,8,1,50,2,05,2,22,3,24667
G81-51206-2223-24668,8,1,51,2,06,2,22,3,24668
G81-52207-2223-24669,8,1,52,2,07,2,22,3,24669
G81-53208-2223-24670,8,1,53,2,08,2,22,3,24670
G81-54209-2223-24671,8,1,54,2,09,2,22,3,24671
G81-55210-2223-24672,8,1,55,2,10,2,22,3,24672
G81-56211-2223-24673,8,1,56,2,11,2,22,3,24673
G81-57212-2223-24674,8,1,57,2,12,2,22,3,24674
G81-50300-2223-24675,8,1,50,3,00,2,22,3,24675
G81-51301-2223-24676,8,1,51,3,01,2,22,3,24676
G81-52302-2223-24677,8,1,52,3,02,2,22,3,24677
G81-53303-2223-24678,8,1,53,3,03,2,22,3,24678
G81-54304-2223-24679,8,1,54,3,04,2,22,3,24679
G81-55305-2223-24680,8,1,55,3,05,2,22,3,24680
G81-56306-2223-24681,8,1,56,3,06,2,22,3,24681
G81-57307-2223-24682,8,1,57,3,07,2,22,3,24682
G81-58308-2223-24683,8,1,58,3,08,2,22,3,24683
G81-59309-2223-24684,8,1,59,3,09,2,22,3,24684
G81-60310-2223-24685,8,1,60,3,10,2,22,3,24685
G81-61311-2223-24686,8,1,61,3,11,2,22,3,24686
G81-62312-2223-24687,8,1,62,3,12,2,22,3,24687
G81-55400-2223-24688,8,1,55,4,00,2,22,3,24688
G81-56401-2223-24689,8,1,56,4,01,2,22,3,24689
G81-57402-2223-24690,8,1,57,4,02,2,22,3,24690
G81-58403-2223-24691,8,1,58,4,03,2,22,3,24691
G81-59404-2223-24692,8,1,59,4,04,2,22,3,24692
G81-60405-2223-24693,8,1,60,4,05,2,22,3,24693
G81-61406-2223-24694,8,1,61,4,06,2,22,3,24694
G81-62407-2223-24695,8,1,62,4,07,2,22,3,24695
G81-63408-2223-24696,8,1,63,4,08,2,22,3,24696
G81-64409-2223-24697,8,1,64,4,09,2,22,3,24697
G81-65410-2223-24698,8,1,65,4,10,2,22,3,24698
G81-66411-2223-24699,8,1,66,4,11,2,22,3,24699
G81-67412-2223-24700,8,1,67,4,12,2,22,3,24700
G81-59500-2223-24701,8,1,59,5,00,2,22,3,24701
G81-60501-2223-24702,8,1,60,5,01,2,22,3,24702
G81-61502-2223-24703,8,1,61,5,02,2,22,3,24703
G81-62503-2223-24704,8,1,62,5,03,2,22,3,24704
G81-63504-2223-24705,8,1,63,5,04,2,22,3,24705
G81-64505-2223-24706,8,1,64,5,05,2,22,3,24706
G81-65506-2223-24707,8,1,65,5,06,2,22,3,24707
G81-66507-2223-24708,8,1,66,5,07,2,22,3,24708
G81-67508-2223-24709,8,1,67,5,08,2,22,3,24709
G81-68509-2223-24710,8,1,68,5,09,2,22,3,24710
G81-69510-2223-24711,8,1,69,5,10,2,22,3,24711
G81-70511-2223-24712,8,1,70,5,11,2,22,3,24712
G81-71512-2223-24713,8,1,71,5,12,2,22,3,24713
G81-64600-2223-24714,8,1,64,6,00,2,22,3,24714
G81-65601-2223-24715,8,1,65,6,01,2,22,3,24715
G81-66602-2223-24716,8,1,66,6,02,2,22,3,24716
G81-67603-2223-24717,8,1,67,6,03,2,22,3,24717
G81-68604-2223-24718,8,1,68,6,04,2,22,3,24718
G81-69605-2223-24719,8,1,69,6,05,2,22,3,24719
G81-70606-2223-24720,8,1,70,6,06,2,22,3,24720
G81-71607-2223-24721,8,1,71,6,07,2,22,3,24721
G81-72608-2223-24722,8,1,72,6,08,2,22,3,24722
G81-73609-2223-24723,8,1,73,6,09,2,22,3,24723
G81-74610-2223-24724,8,1,74,6,10,2,22,3,24724
G81-75611-2223-24725,8,1,75,6,11,2,22,3,24725
G81-76612-2223-24726,8,1,76,6,12,2,22,3,24726
G83-40100-2221-23479,8,3,40,1,00,2,22,1,23479
G83-41101-2221-23480,8,3,41,1,01,2,22,1,23480
G83-42102-2221-23481,8,3,42,1,02,2,22,1,23481
G83-43103-2221-23482,8,3,43,1,03,2,22,1,23482
G83-44104-2221-23483,8,3,44,1,04,2,22,1,23483
G83-45105-2221-23484,8,3,45,1,05,2,22,1,23484
G83-46106-2221-23485,8,3,46,1,06,2,22,1,23485
G83-47107-2221-23486,8,3,47,1,07,2,22,1,23486
G83-48108-2221-23487,8,3,48,1,08,2,22,1,23487
G83-49109-2221-23488,8,3,49,1,09,2,22,1,23488
G83-50110-2221-23489,8,3,50,1,10,2,22,1,23489
G83-51111-2221-23490,8,3,51,1,11,2,22,1,23490
G83-52112-2221-23491,8,3,52,1,12,2,22,1,23491
G83-45200-2221-23492,8,3,45,2,00,2,22,1,23492
G83-46201-2221-23493,8,3,46,2,01,2,22,1,23493
G83-47202-2221-23494,8,3,47,2,02,2,22,1,23494
G83-48203-2221-23495,8,3,48,2,03,2,22,1,23495
G83-49204-2221-23496,8,3,49,2,04,2,22,1,23496
G83-50205-2221-23497,8,3,50,2,05,2,22,1,23497
G83-51206-2221-23498,8,3,51,2,06,2,22,1,23498
G83-52207-2221-23499,8,3,52,2,07,2,22,1,23499
G83-53208-2221-23500,8,3,53,2,08,2,22,1,23500
G83-54209-2221-23501,8,3,54,2,09,2,22,1,23501
G83-55210-2221-23502,8,3,55,2,10,2,22,1,23502
G83-56211-2221-23503,8,3,56,2,11,2,22,1,23503
G83-57212-2221-23504,8,3,57,2,12,2,22,1,23504
G83-50300-2221-23505,8,3,50,3,00,2,22,1,23505
G83-51301-2221-23506,8,3,51,3,01,2,22,1,23506
G83-52302-2221-23507,8,3,52,3,02,2,22,1,23507
G83-53303-2221-23508,8,3,53,3,03,2,22,1,23508
G83-54304-2221-23509,8,3,54,3,04,2,22,1,23509
G83-55305-2221-23510,8,3,55,3,05,2,22,1,23510
G83-56306-2221-23511,8,3,56,3,06,2,22,1,23511
G83-57307-2221-23512,8,3,57,3,07,2,22,1,23512
G83-58308-2221-23513,8,3,58,3,08,2,22,1,23513
G83-59309-2221-23514,8,3,59,3,09,2,22,1,23514
G83-60310-2221-23515,8,3,60,3,10,2,22,1,23515
G83-61311-2221-23516,8,3,61,3,11,2,22,1,23516
G83-62312-2221-23517,8,3,62,3,12,2,22,1,23517
G83-55400-2221-23518,8,3,55,4,00,2,22,1,23518
G83-56401-2221-23519,8,3,56,4,01,2,22,1,23519
G83-57402-2221-23520,8,3,57,4,02,2,22,1,23520
G83-58403-2221-23521,8,3,58,4,03,2,22,1,23521
G83-59404-2221-23522,8,3,59,4,04,2,22,1,23522
G83-60405-2221-23523,8,3,60,4,05,2,22,1,23523
G83-61406-2221-23524,8,3,61,4,06,2,22,1,23524
G83-62407-2221-23525,8,3,62,4,07,2,22,1,23525
G83-63408-2221-23526,8,3,63,4,08,2,22,1,23526
G83-64409-2221-23527,8,3,64,4,09,2,22,1,23527
G83-65410-2221-23528,8,3,65,4,10,2,22,1,23528
G83-66411-2221-23529,8,3,66,4,11,2,22,1,23529
G83-67412-2221-23530,8,3,67,4,12,2,22,1,23530
G83-59500-2221-23531,8,3,59,5,00,2,22,1,23531
G83-60501-2221-23532,8,3,60,5,01,2,22,1,23532
G83-61502-2221-23533,8,3,61,5,02,2,22,1,23533
G83-62503-2221-23534,8,3,62,5,03,2,22,1,23534
G83-63504-2221-23535,8,3,63,5,04,2,22,1,23535
G83-64505-2221-23536,8,3,64,5,05,2,22,1,23536
G83-65506-2221-23537,8,3,65,5,06,2,22,1,23537
G83-66507-2221-23538,8,3,66,5,07,2,22,1,23538
G83-67508-2221-23539,8,3,67,5,08,2,22,1,23539
G83-68509-2221-23540,8,3,68,5,09,2,22,1,23540
G83-69510-2221-23541,8,3,69,5,10,2,22,1,23541
G83-70511-2221-23542,8,3,70,5,11,2,22,1,23542
G83-71512-2221-23543,8,3,71,5,12,2,22,1,23543
G83-64600-2221-23544,8,3,64,6,00,2,22,1,23544
G83-65601-2221-23545,8,3,65,6,01,2,22,1,23545
G83-66602-2221-23546,8,3,66,6,02,2,22,1,23546
G83-67603-2221-23547,8,3,67,6,03,2,22,1,23547
G83-68604-2221-23548,8,3,68,6,04,2,22,1,23548
G83-69605-2221-23549,8,3,69,6,05,2,22,1,23549
G83-70606-2221-23550,8,3,70,6,06,2,22,1,23550
G83-71607-2221-23551,8,3,71,6,07,2,22,1,23551
G83-72608-2221-23552,8,3,72,6,08,2,22,1,23552
G83-73609-2221-23553,8,3,73,6,09,2,22,1,23553
G83-74610-2221-23554,8,3,74,6,10,2,22,1,23554
G83-75611-2221-23555,8,3,75,6,11,2,22,1,23555
G83-76612-2221-23556,8,3,76,6,12,2,22,1,23556
G83-40100-2222-24103,8,3,40,1,00,2,22,2,24103
G83-41101-2222-24104,8,3,41,1,01,2,22,2,24104
G83-42102-2222-24105,8,3,42,1,02,2,22,2,24105
G83-43103-2222-24106,8,3,43,1,03,2,22,2,24106
G83-44104-2222-24107,8,3,44,1,04,2,22,2,24107
G83-45105-2222-24108,8,3,45,1,05,2,22,2,24108
G83-46106-2222-24109,8,3,46,1,06,2,22,2,24109
G83-47107-2222-24110,8,3,47,1,07,2,22,2,24110
G83-48108-2222-24111,8,3,48,1,08,2,22,2,24111
G83-49109-2222-24112,8,3,49,1,09,2,22,2,24112
G83-50110-2222-24113,8,3,50,1,10,2,22,2,24113
G83-51111-2222-24114,8,3,51,1,11,2,22,2,24114
G83-52112-2222-24115,8,3,52,1,12,2,22,2,24115
G83-45200-2222-24116,8,3,45,2,00,2,22,2,24116
G83-46201-2222-24117,8,3,46,2,01,2,22,2,24117
G83-47202-2222-24118,8,3,47,2,02,2,22,2,24118
G83-48203-2222-24119,8,3,48,2,03,2,22,2,24119
G83-49204-2222-24120,8,3,49,2,04,2,22,2,24120
G83-50205-2222-24121,8,3,50,2,05,2,22,2,24121
G83-51206-2222-24122,8,3,51,2,06,2,22,2,24122
G83-52207-2222-24123,8,3,52,2,07,2,22,2,24123
G83-53208-2222-24124,8,3,53,2,08,2,22,2,24124
G83-54209-2222-24125,8,3,54,2,09,2,22,2,24125
G83-55210-2222-24126,8,3,55,2,10,2,22,2,24126
G83-56211-2222-24127,8,3,56,2,11,2,22,2,24127
G83-57212-2222-24128,8,3,57,2,12,2,22,2,24128
G83-50300-2222-24129,8,3,50,3,00,2,22,2,24129
G83-51301-2222-24130,8,3,51,3,01,2,22,2,24130
G83-52302-2222-24131,8,3,52,3,02,2,22,2,24131
G83-53303-2222-24132,8,3,53,3,03,2,22,2,24132
G83-54304-2222-24133,8,3,54,3,04,2,22,2,24133
G83-55305-2222-24134,8,3,55,3,05,2,22,2,24134
G83-56306-2222-24135,8,3,56,3,06,2,22,2,24135
G83-57307-2222-24136,8,3,57,3,07,2,22,2,24136
G83-58308-2222-24137,8,3,58,3,08,2,22,2,24137
G83-59309-2222-24138,8,3,59,3,09,2,22,2,24138
G83-60310-2222-24139,8,3,60,3,10,2,22,2,24139
G83-61311-2222-24140,8,3,61,3,11,2,22,2,24140
G83-62312-2222-24141,8,3,62,3,12,2,22,2,24141
G83-55400-2222-24142,8,3,55,4,00,2,22,2,24142
G83-56401-2222-24143,8,3,56,4,01,2,22,2,24143
G83-57402-2222-24144,8,3,57,4,02,2,22,2,24144
G83-58403-2222-24145,8,3,58,4,03,2,22,2,24145
G83-59404-2222-24146,8,3,59,4,04,2,22,2,24146
G83-60405-2222-24147,8,3,60,4,05,2,22,2,24147
G83-61406-2222-24148,8,3,61,4,06,2,22,2,24148
G83-62407-2222-24149,8,3,62,4,07,2,22,2,24149
G83-63408-2222-24150,8,3,63,4,08,2,22,2,24150
G83-64409-2222-24151,8,3,64,4,09,2,22,2,24151
G83-65410-2222-24152,8,3,65,4,10,2,22,2,24152
G83-66411-2222-24153,8,3,66,4,11,2,22,2,24153
G83-67412-2222-24154,8,3,67,4,12,2,22,2,24154
G83-59500-2222-24155,8,3,59,5,00,2,22,2,24155
G83-60501-2222-24156,8,3,60,5,01,2,22,2,24156
G83-61502-2222-24157,8,3,61,5,02,2,22,2,24157
G83-62503-2222-24158,8,3,62,5,03,2,22,2,24158
G83-63504-2222-24159,8,3,63,5,04,2,22,2,24159
G83-64505-2222-24160,8,3,64,5,05,2,22,2,24160
G83-65506-2222-24161,8,3,65,5,06,2,22,2,24161
G83-66507-2222-24162,8,3,66,5,07,2,22,2,24162
G83-67508-2222-24163,8,3,67,5,08,2,22,2,24163
G83-68509-2222-24164,8,3,68,5,09,2,22,2,24164
G83-69510-2222-24165,8,3,69,5,10,2,22,2,24165
G83-70511-2222-24166,8,3,70,5,11,2,22,2,24166
G83-71512-2222-24167,8,3,71,5,12,2,22,2,24167
G83-64600-2222-24168,8,3,64,6,00,2,22,2,24168
G83-65601-2222-24169,8,3,65,6,01,2,22,2,24169
G83-66602-2222-24170,8,3,66,6,02,2,22,2,24170
G83-67603-2222-24171,8,3,67,6,03,2,22,2,24171
G83-68604-2222-24172,8,3,68,6,04,2,22,2,24172
G83-69605-2222-24173,8,3,69,6,05,2,22,2,24173
G83-70606-2222-24174,8,3,70,6,06,2,22,2,24174
G83-71607-2222-24175,8,3,71,6,07,2,22,2,24175
G83-72608-2222-24176,8,3,72,6,08,2,22,2,24176
G83-73609-2222-24177,8,3,73,6,09,2,22,2,24177
G83-74610-2222-24178,8,3,74,6,10,2,22,2,24178
G83-75611-2222-24179,8,3,75,6,11,2,22,2,24179
G83-76612-2222-24180,8,3,76,6,12,2,22,2,24180
G83-40100-2223-24727,8,3,40,1,00,2,22,3,24727
G83-41101-2223-24728,8,3,41,1,01,2,22,3,24728
G83-42102-2223-24729,8,3,42,1,02,2,22,3,24729
G83-43103-2223-24730,8,3,43,1,03,2,22,3,24730
G83-44104-2223-24731,8,3,44,1,04,2,22,3,24731
G83-45105-2223-24732,8,3,45,1,05,2,22,3,24732
G83-46106-2223-24733,8,3,46,1,06,2,22,3,24733
G83-47107-2223-24734,8,3,47,1,07,2,22,3,24734
G83-48108-2223-24735,8,3,48,1,08,2,22,3,24735
G83-49109-2223-24736,8,3,49,1,09,2,22,3,24736
G83-50110-2223-24737,8,3,50,1,10,2,22,3,24737
G83-51111-2223-24738,8,3,51,1,11,2,22,3,24738
G83-52112-2223-24739,8,3,52,1,12,2,22,3,24739
G83-45200-2223-24740,8,3,45,2,00,2,22,3,24740
G83-46201-2223-24741,8,3,46,2,01,2,22,3,24741
G83-47202-2223-24742,8,3,47,2,02,2,22,3,24742
G83-48203-2223-24743,8,3,48,2,03,2,22,3,24743
G83-49204-2223-24744,8,3,49,2,04,2,22,3,24744
G83-50205-2223-24745,8,3,50,2,05,2,22,3,24745
G83-51206-2223-24746,8,3,51,2,06,2,22,3,24746
G83-52207-2223-24747,8,3,52,2,07,2,22,3,24747
G83-53208-2223-24748,8,3,53,2,08,2,22,3,24748
G83-54209-2223-24749,8,3,54,2,09,2,22,3,24749
G83-55210-2223-24750,8,3,55,2,10,2,22,3,24750
G83-56211-2223-24751,8,3,56,2,11,2,22,3,24751
G83-57212-2223-24752,8,3,57,2,12,2,22,3,24752
G83-50300-2223-24753,8,3,50,3,00,2,22,3,24753
G83-51301-2223-24754,8,3,51,3,01,2,22,3,24754
G83-52302-2223-24755,8,3,52,3,02,2,22,3,24755
G83-53303-2223-24756,8,3,53,3,03,2,22,3,24756
G83-54304-2223-24757,8,3,54,3,04,2,22,3,24757
G83-55305-2223-24758,8,3,55,3,05,2,22,3,24758
G83-56306-2223-24759,8,3,56,3,06,2,22,3,24759
G83-57307-2223-24760,8,3,57,3,07,2,22,3,24760
G83-58308-2223-24761,8,3,58,3,08,2,22,3,24761
G83-59309-2223-24762,8,3,59,3,09,2,22,3,24762
G83-60310-2223-24763,8,3,60,3,10,2,22,3,24763
G83-61311-2223-24764,8,3,61,3,11,2,22,3,24764
G83-62312-2223-24765,8,3,62,3,12,2,22,3,24765
G83-55400-2223-24766,8,3,55,4,00,2,22,3,24766
G83-56401-2223-24767,8,3,56,4,01,2,22,3,24767
G83-57402-2223-24768,8,3,57,4,02,2,22,3,24768
